customer_id,name,age,gender,past_3_years_bike_related_purchases,categorized_job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,property_valuation
4822,Rodrique Vernon,39.0,Male,70,Finance & Accounting,Manufacturing,Affluent Customer,No,17.0,3174,Victoria,8
4823,Brod Attrey,51.0,Male,46,Finance & Accounting,Unknown,Mass Customer,Yes,14.0,2194,New South Wales,8
4824,Manny Mandy,40.0,Male,36,Marketing & Media,Argiculture,Mass Customer,No,16.0,4280,Queensland,7
4825,Becky Lassen,44.0,Female,11,Marketing & Media,Financial Services,Mass Customer,Yes,7.0,2251,New South Wales,8
4826,Tessa Heakey,46.0,Female,43,Finance & Accounting,Financial Services,Mass Customer,No,9.0,3337,Victoria,6
4827,Herbert Henryson,22.0,Male,21,Administrative Roles,Unknown,Mass Customer,No,4.0,2528,New South Wales,9
4828,Cristie Bence,17.0,Female,49,Engineering & Technical Roles,Unknown,High Net Worth,No,9.0,4122,Queensland,8
4829,Renate Whyte,54.0,Female,60,Healthcare & Therapy,Health,High Net Worth,Yes,15.0,2620,New South Wales,7
4830,Toma Woolforde,25.0,Female,67,Management & Leadership Roles,Financial Services,Mass Customer,Yes,5.0,2092,New South Wales,12
4831,Dorie Dunleavy,55.0,Female,24,Healthcare & Therapy,Health,Affluent Customer,No,12.0,3356,Victoria,4
4832,Ellie Toope,44.0,Female,29,Administrative Roles,Property,High Net Worth,Yes,4.0,2156,New South Wales,11
4833,Leonora Swetenham,50.0,Female,66,unknown,IT,Mass Customer,Yes,10.0,2026,New South Wales,10
4834,Teodor Mullinder,55.0,Male,56,Engineering & Technical Roles,Manufacturing,High Net Worth,No,11.0,3216,Victoria,5
4835,Jared Fendlow,54.0,Male,79,Administrative Roles,Financial Services,Mass Customer,No,15.0,4211,Queensland,7
4836,Porty Hansed,46.240081383519836,U,88,Administrative Roles,IT,Mass Customer,No,13.0,2112,New South Wales,11
4837,Andy Deeming,39.0,Male,79,Administrative Roles,Manufacturing,Affluent Customer,Yes,7.0,4556,Queensland,8
4838,Monty Thomazin,66.0,Male,7,Engineering & Technical Roles,Unknown,Mass Customer,Yes,13.0,3105,Victoria,10
4839,Briano Janowski,23.0,Male,66,IT & Software Roles,Unknown,Mass Customer,No,7.0,2066,New South Wales,8
4840,Ginger  ,78.0,Male,94,Administrative Roles,Unknown,Mass Customer,No,11.0,2259,New South Wales,8
4841,Logan Colomb,70.0,Male,74,Administrative Roles,Unknown,Mass Customer,Yes,19.0,2761,New South Wales,8
4842,Nichols Devinn,38.0,Male,47,Administrative Roles,Unknown,Affluent Customer,No,11.0,2071,New South Wales,12
4843,Catha Davitt,59.0,Female,79,Science & Research,Property,High Net Worth,Yes,6.0,2567,New South Wales,7
4844,Melosa McOwan,16.0,Female,25,Finance & Accounting,Financial Services,Mass Customer,No,12.0,2211,New South Wales,9
4845,Maris Leete,44.0,Female,21,Engineering & Technical Roles,Retail,Mass Customer,No,7.0,4300,Queensland,4
4846,Wilburt Padden,23.0,Male,22,Engineering & Technical Roles,Manufacturing,Mass Customer,No,3.0,2148,New South Wales,5
4847,Rosabelle Godsmark,22.0,Female,60,Administrative Roles,Unknown,Mass Customer,Yes,3.0,4102,Queensland,8
4848,Guilbert Bearns,35.0,Male,42,Finance & Accounting,Financial Services,Mass Customer,Yes,5.0,3226,Victoria,8
4849,Meridith Urwin,20.0,Female,62,Healthcare & Therapy,Health,High Net Worth,Yes,10.0,2444,New South Wales,7
4850,Leeland  ,60.0,Male,66,Management & Leadership Roles,Telecommunications,High Net Worth,No,12.0,4122,Queensland,4
4851,Gerta Porrett,58.0,Female,46,Healthcare & Therapy,Health,High Net Worth,No,12.0,3250,Victoria,2
4852,Karrah Howell,61.0,Female,63,Engineering & Technical Roles,Manufacturing,Mass Customer,No,17.0,2566,New South Wales,9
4853,Alick Baise,19.0,Male,62,Healthcare & Therapy,Health,Mass Customer,Yes,1.0,2747,New South Wales,8
4854,Casandra Betteridge,75.0,Female,29,Management & Leadership Roles,Financial Services,Affluent Customer,Yes,9.0,3166,Victoria,10
4855,Maurine Clee,37.0,Female,45,Engineering & Technical Roles,Property,High Net Worth,Yes,5.0,2042,New South Wales,10
4856,Darwin Bumpas,39.0,Male,24,Marketing & Media,Health,Affluent Customer,Yes,18.0,3082,Victoria,7
4857,Hayes Daveren,64.0,Male,32,Management & Leadership Roles,Manufacturing,Affluent Customer,Yes,11.0,4350,Queensland,2
4858,Piper Issacov,78.0,Female,67,Administrative Roles,Health,Affluent Customer,Yes,22.0,2088,New South Wales,9
4859,Markus Pendrey,58.0,Male,88,Healthcare & Therapy,Health,Affluent Customer,Yes,12.0,2153,New South Wales,10
4860,Sile Zappel,59.0,Female,47,Management & Leadership Roles,IT,High Net Worth,No,15.0,4018,Queensland,6
4861,Craggy Happel,38.0,Male,37,Administrative Roles,Manufacturing,High Net Worth,Yes,8.0,3064,Victoria,6
4862,Egor Mariette,37.0,Male,42,Finance & Accounting,Financial Services,Affluent Customer,No,3.0,3163,Victoria,7
4863,Reinald Bembrigg,64.0,Male,54,Finance & Accounting,Financial Services,Affluent Customer,No,10.0,2770,New South Wales,7
4864,Kissie Line,17.0,Female,2,Science & Research,Manufacturing,Affluent Customer,Yes,7.0,2200,New South Wales,9
4865,Quentin Gerleit,27.0,Female,32,Education & Teaching,Manufacturing,Mass Customer,No,4.0,3806,Victoria,8
4866,Karoly Burgoine,70.0,Male,57,Marketing & Media,Health,High Net Worth,Yes,21.0,3012,Victoria,2
4867,Clarine Piecha,53.0,Female,99,Healthcare & Therapy,Health,High Net Worth,No,14.0,4151,Queensland,10
4868,Mycah Beaston,56.0,Male,11,Science & Research,Unknown,High Net Worth,Yes,12.0,2221,New South Wales,11
4869,Clemmie Bartoszewicz,59.0,Female,87,Science & Research,Financial Services,Mass Customer,No,8.0,3197,Victoria,9
4870,Randall Mason,43.0,Male,95,Engineering & Technical Roles,Health,Mass Customer,Yes,12.0,2570,New South Wales,11
4871,Donica Humby,50.0,Female,47,Management & Leadership Roles,Financial Services,Mass Customer,No,4.0,2101,New South Wales,12
4872,Lotty Loach,56.0,Female,76,Healthcare & Therapy,Health,High Net Worth,Yes,7.0,2380,New South Wales,3
4873,Marie-jeanne Breawood,64.0,Female,37,Healthcare & Therapy,Health,High Net Worth,No,8.0,2770,New South Wales,6
4874,Babara Sissel,43.0,Female,50,unknown,IT,Mass Customer,Yes,21.0,3169,Victoria,10
4875,Rodolphe Glenton,43.0,Male,88,IT & Software Roles,Financial Services,Affluent Customer,No,11.0,3163,Victoria,7
4876,Thorvald Duckerin,22.0,Male,58,Engineering & Technical Roles,Manufacturing,Affluent Customer,Yes,1.0,3021,Victoria,8
4877,Paulina Iannuzzelli,61.0,Female,57,Engineering & Technical Roles,Manufacturing,Mass Customer,No,19.0,2118,New South Wales,11
4878,Ricki Padefield,69.0,Male,43,Engineering & Technical Roles,Manufacturing,Affluent Customer,Yes,13.0,4275,Queensland,9
4879,Lizette McKeaveney,23.0,Female,30,Administrative Roles,Health,High Net Worth,Yes,13.0,2050,New South Wales,10
4880,Muffin Bhar,51.0,Male,44,unknown,Unknown,Affluent Customer,No,19.0,2448,New South Wales,4
4881,Jeno Strafford,76.0,Male,67,Finance & Accounting,Financial Services,High Net Worth,No,7.0,4170,Queensland,9
4882,Brigg Himsworth,44.0,Male,63,unknown,Telecommunications,Mass Customer,Yes,9.0,4570,Queensland,6
4883,Judi Cazereau,20.0,Female,22,Engineering & Technical Roles,Unknown,Affluent Customer,Yes,13.0,3851,Victoria,3
4884,Shara Bramhill,46.240081383519836,U,24,unknown,IT,Affluent Customer,No,2.0,2230,New South Wales,10
4885,Raleigh Pont,53.0,Male,48,Education & Teaching,Entertainment,Mass Customer,No,14.0,3139,Victoria,7
4886,Zachariah Meininking,79.0,Male,40,Management & Leadership Roles,Financial Services,Affluent Customer,Yes,20.0,2749,New South Wales,7
4887,Lesley Garey,23.0,Male,52,IT & Software Roles,Telecommunications,Mass Customer,No,11.0,2226,New South Wales,9
4888,Adriena Giffin,60.0,Female,27,Administrative Roles,Argiculture,Affluent Customer,Yes,5.0,2259,New South Wales,9
4889,Antoinette  ,37.0,Female,72,Engineering & Technical Roles,Financial Services,Affluent Customer,No,5.0,3058,Victoria,9
4890,Carr Hopkynson,46.0,Male,64,unknown,Manufacturing,Affluent Customer,No,16.0,2318,New South Wales,6
4891,Shay Briand,61.0,Male,57,Administrative Roles,IT,Mass Customer,Yes,9.0,3844,Victoria,1
4892,Karney Burstow,45.0,Male,51,Engineering & Technical Roles,Property,Mass Customer,Yes,6.0,2031,New South Wales,12
4893,Latrena Yetts,18.0,Female,11,Engineering & Technical Roles,Manufacturing,High Net Worth,Yes,15.0,2871,New South Wales,3
4894,Jesse Alflat,33.0,Male,31,Administrative Roles,Unknown,High Net Worth,No,5.0,2145,New South Wales,9
4895,Kelcie Kingaby,17.0,Female,54,IT & Software Roles,IT,Mass Customer,Yes,6.0,4019,Queensland,4
4896,Fabio Commuzzo,56.0,Male,5,Engineering & Technical Roles,Manufacturing,Mass Customer,No,18.0,3806,Victoria,8
4897,Heall Andrioli,76.0,Male,46,Science & Research,IT,Affluent Customer,Yes,7.0,4133,Queensland,5
4898,Rickert Brasted,58.0,Male,47,Science & Research,Health,Mass Customer,No,10.0,2145,New South Wales,9
4899,Hedwig Jayme,65.0,Female,38,Finance & Accounting,Property,Affluent Customer,No,11.0,2099,New South Wales,10
4900,Penrod Tomasicchio,49.0,Male,5,unknown,Health,High Net Worth,No,19.0,2318,New South Wales,9
4901,Pancho Edis,47.0,Male,1,Administrative Roles,Unknown,Mass Customer,No,13.0,3023,Victoria,7
4902,Andriana Gosnoll,53.0,Female,53,Engineering & Technical Roles,Manufacturing,Mass Customer,No,8.0,2291,New South Wales,10
4903,Nilson Wiggam,21.0,Male,48,Administrative Roles,Financial Services,Mass Customer,No,9.0,3049,Victoria,6
4904,Denny Spleving,44.0,Female,84,Management & Leadership Roles,Manufacturing,Affluent Customer,Yes,5.0,2114,New South Wales,8
4905,Roth Crum,46.240081383519836,U,0,Administrative Roles,IT,Mass Customer,No,2.0,2450,New South Wales,6
4906,Olia O' Mullan,44.0,Female,77,Marketing & Media,Health,Mass Customer,No,8.0,2263,New South Wales,7
4907,Conway Juarez,50.0,Male,27,IT & Software Roles,Unknown,Affluent Customer,No,17.0,4814,Queensland,5
4908,Dru Crellim,54.0,Female,57,unknown,Unknown,Mass Customer,No,12.0,3030,Victoria,7
4909,Shaw MacEvilly,17.0,Male,10,Engineering & Technical Roles,Health,Affluent Customer,No,16.0,2768,New South Wales,9
4910,Brook Eade,60.0,Female,65,Marketing & Media,Retail,Mass Customer,Yes,8.0,2330,New South Wales,5
4911,Aleece Feige,42.0,Female,49,unknown,Manufacturing,Mass Customer,No,18.0,2141,New South Wales,10
4912,Dolorita Strutton,26.0,Female,7,Administrative Roles,Manufacturing,Affluent Customer,No,17.0,3178,Victoria,8
4913,Harman A'field,57.0,Male,39,Science & Research,Manufacturing,Affluent Customer,Yes,6.0,4227,Queensland,5
4914,Hildegarde Bamb,56.0,Female,16,Administrative Roles,Unknown,High Net Worth,Yes,10.0,3910,Victoria,9
4915,Launce Gale,79.0,Male,86,unknown,Unknown,Mass Customer,No,21.0,2777,New South Wales,9
4916,Ilise Clissold,30.0,Female,58,IT & Software Roles,Entertainment,High Net Worth,No,9.0,2153,New South Wales,10
4917,Julita Prene,38.0,Female,14,Engineering & Technical Roles,Manufacturing,High Net Worth,Yes,13.0,4128,Queensland,2
4918,Ashlen Willbond,33.0,Female,64,IT & Software Roles,Health,High Net Worth,No,16.0,3934,Victoria,8
4919,Keely Bointon,29.0,Female,71,Healthcare & Therapy,Telecommunications,High Net Worth,No,3.0,4154,Queensland,9
4920,Poul Gaskin,67.0,Male,78,Administrative Roles,Telecommunications,High Net Worth,No,17.0,2643,New South Wales,2
4921,Sheilakathryn Huff,59.0,Female,45,Administrative Roles,Unknown,High Net Worth,Yes,14.0,2477,New South Wales,6
4922,Rubia Evetts,27.0,Female,59,Healthcare & Therapy,Health,Mass Customer,No,16.0,2071,New South Wales,9
4923,Francklin Cross,36.0,Male,51,Education & Teaching,Property,Mass Customer,Yes,3.0,2231,New South Wales,10
4924,Wilone Champley,34.0,Female,22,unknown,Manufacturing,High Net Worth,No,17.0,2077,New South Wales,10
4925,Lezlie Clemits,44.0,Female,2,Management & Leadership Roles,Financial Services,Mass Customer,Yes,15.0,2155,New South Wales,10
4926,Kathe Oller,58.0,Female,47,Administrative Roles,Manufacturing,Mass Customer,Yes,5.0,3029,Victoria,4
4927,Dulce Bradwell,60.0,Female,61,Science & Research,Manufacturing,Mass Customer,No,20.0,4159,Queensland,9
4928,Felice Dechelette,19.0,Male,75,Science & Research,Entertainment,High Net Worth,No,3.0,4051,Queensland,4
4929,Joane Caldes,39.0,Female,84,Management & Leadership Roles,Financial Services,High Net Worth,Yes,13.0,2250,New South Wales,7
4930,Diane Furman,24.0,Female,67,unknown,Manufacturing,Affluent Customer,Yes,13.0,3013,Victoria,9
4931,Ogdan Blenkinship,66.0,Male,65,Healthcare & Therapy,Health,Mass Customer,Yes,21.0,3429,Victoria,5
4932,Kizzee Agget,41.0,Female,98,Science & Research,Manufacturing,Affluent Customer,No,8.0,2213,New South Wales,10
4933,Stephi Highton,30.0,Female,30,Engineering & Technical Roles,Telecommunications,Mass Customer,Yes,12.0,2154,New South Wales,10
4934,Martino Scoles,42.0,Male,18,Finance & Accounting,Financial Services,Mass Customer,No,14.0,3620,Victoria,4
4935,Morgen Newport,57.0,Female,5,Administrative Roles,Manufacturing,Mass Customer,No,6.0,3340,Victoria,4
4936,Eugenie Brinson,54.0,Female,79,Administrative Roles,Entertainment,Mass Customer,Yes,17.0,3073,Victoria,6
4937,Reinold Natt,53.0,Male,16,IT & Software Roles,Financial Services,High Net Worth,Yes,8.0,3207,Victoria,8
4938,Jo Roberts,72.0,Female,41,Administrative Roles,Financial Services,High Net Worth,Yes,11.0,2440,New South Wales,3
4939,Jacklin Duchant,77.0,Female,77,Administrative Roles,Argiculture,Mass Customer,No,17.0,4132,Queensland,4
4940,Colas Gabbitas,71.0,Male,98,Science & Research,Retail,High Net Worth,No,20.0,2166,New South Wales,9
4941,Claudetta Ricciardiello,43.0,Female,61,Finance & Accounting,Financial Services,Mass Customer,Yes,21.0,3181,Victoria,8
4942,Angele Cadore,63.0,Female,5,Engineering & Technical Roles,Unknown,Mass Customer,Yes,7.0,4125,Queensland,7
4943,Cicily Hast,46.0,Female,63,Science & Research,Health,Affluent Customer,Yes,8.0,2478,New South Wales,3
4944,Harland Messenger,43.0,Male,90,Engineering & Technical Roles,Retail,Mass Customer,No,8.0,3934,Victoria,10
4945,Sim Constantinou,25.0,Male,91,Administrative Roles,Property,Mass Customer,No,5.0,2010,New South Wales,9
4946,Shanon Rolfe,76.0,Female,63,Marketing & Media,Retail,High Net Worth,No,8.0,2530,New South Wales,7
4947,Chryste Oddboy,29.0,Female,44,Engineering & Technical Roles,Manufacturing,High Net Worth,Yes,4.0,2320,New South Wales,9
4948,Edin Patinkin,25.0,Female,35,Marketing & Media,Health,Mass Customer,No,17.0,3015,Victoria,4
4949,Nolly Ivanchikov,23.0,Male,13,Administrative Roles,Manufacturing,High Net Worth,Yes,11.0,2049,New South Wales,11
4950,Michele Pammenter,34.0,Male,23,Education & Teaching,Health,High Net Worth,No,2.0,3198,Victoria,8
4951,Liane Abelevitz,41.0,Female,26,Administrative Roles,Unknown,Mass Customer,No,3.0,3153,Victoria,7
4952,Philbert Bangs,51.0,Male,67,Science & Research,IT,Mass Customer,Yes,6.0,4500,Queensland,7
4953,Candy  ,40.0,Female,23,unknown,Financial Services,Mass Customer,No,6.0,3500,Victoria,3
4954,Noami Cokly,55.0,Female,74,unknown,Manufacturing,Mass Customer,Yes,15.0,2038,New South Wales,11
4955,Lyndell Jereatt,23.0,Female,14,Administrative Roles,Unknown,High Net Worth,No,13.0,2122,New South Wales,12
4956,Maximilien Bourget,48.0,Male,12,Science & Research,Financial Services,Mass Customer,Yes,6.0,3337,Victoria,7
4957,Benedikta Naptin,22.0,Female,59,Administrative Roles,Retail,Mass Customer,Yes,15.0,2121,New South Wales,11
4958,Rhodie Gaskall,53.0,Female,83,Management & Leadership Roles,Unknown,Mass Customer,Yes,9.0,4170,Queensland,9
4959,Afton Andrassy,19.0,Female,78,IT & Software Roles,Retail,Mass Customer,No,7.0,3075,Victoria,8
4960,Blondell Dibdall,51.0,Female,62,IT & Software Roles,Unknown,Mass Customer,No,4.0,3048,Victoria,4
4961,Sonia Dunstall,42.0,Female,0,Finance & Accounting,Financial Services,Mass Customer,No,10.0,2570,New South Wales,9
4962,Benedikt Adamou,30.0,Male,15,Administrative Roles,Health,Mass Customer,No,11.0,3564,Victoria,3
4963,Don Spratling,49.0,Male,82,Education & Teaching,Property,Affluent Customer,Yes,7.0,2760,New South Wales,10
4964,Moll Ogilby,37.0,Female,25,Administrative Roles,Manufacturing,Mass Customer,Yes,13.0,4123,Queensland,6
4965,Jammie Seldner,42.0,Female,42,Administrative Roles,Health,Mass Customer,Yes,15.0,2066,New South Wales,10
4966,Inglis Pickaver,23.0,Male,33,Engineering & Technical Roles,Telecommunications,Affluent Customer,No,1.0,2770,New South Wales,8
4967,Clarabelle Broschek,54.0,Female,6,Engineering & Technical Roles,Manufacturing,Mass Customer,No,18.0,4035,Queensland,6
4968,Tillie Bisseker,57.0,Female,74,Engineering & Technical Roles,Manufacturing,High Net Worth,No,14.0,2104,New South Wales,12
4969,Irving Babcock,31.0,Male,60,Healthcare & Therapy,Health,High Net Worth,Yes,15.0,2705,New South Wales,1
4970,Evered Gludor,66.0,Male,3,Engineering & Technical Roles,Manufacturing,High Net Worth,Yes,15.0,2168,New South Wales,8
4971,Mavra Finan,50.0,Female,30,Healthcare & Therapy,Property,Affluent Customer,Yes,4.0,2034,New South Wales,9
4972,Frieda Tavinor,18.0,Female,43,unknown,Unknown,Affluent Customer,No,10.0,3064,Victoria,6
4973,Ellwood Budden,19.0,Male,82,unknown,Health,Mass Customer,Yes,11.0,2192,New South Wales,10
4974,Alex Patshull,52.0,Female,37,Engineering & Technical Roles,Retail,Mass Customer,Yes,13.0,4165,Queensland,5
4975,Aundrea Outridge,16.0,Female,77,Engineering & Technical Roles,Financial Services,Affluent Customer,Yes,10.0,3186,Victoria,12
4976,Amby Bodega,49.0,Male,63,Administrative Roles,Unknown,Affluent Customer,Yes,17.0,3810,Victoria,6
4977,Esme Pilipets,50.0,Male,15,Science & Research,Health,Mass Customer,Yes,5.0,3228,Victoria,9
4978,Beverly Domnick,79.0,Female,56,Engineering & Technical Roles,IT,Mass Customer,No,9.0,2232,New South Wales,10
4979,Artemis Swanson,40.0,Male,77,IT & Software Roles,Argiculture,Mass Customer,Yes,13.0,3810,Victoria,5
4980,Daryle Marginson,31.0,Male,93,Science & Research,Argiculture,Mass Customer,Yes,9.0,2121,New South Wales,12
4981,Tyne Anshell,25.0,Female,71,Engineering & Technical Roles,Unknown,Mass Customer,Yes,3.0,2560,New South Wales,8
4982,Leona Shorrock,66.0,Female,83,Engineering & Technical Roles,Financial Services,Affluent Customer,Yes,22.0,4720,Queensland,1
4983,Bertrando Carass,61.0,Male,45,Marketing & Media,Property,Mass Customer,No,8.0,2565,New South Wales,5
4984,Augusta Munns,66.0,Female,5,Healthcare & Therapy,Unknown,Mass Customer,No,21.0,2074,New South Wales,11
4985,Pauline Dallosso,46.240081383519836,U,82,IT & Software Roles,IT,Affluent Customer,Yes,0.0,2050,New South Wales,10
4986,Lauralee Fudge,30.0,Female,83,Science & Research,Health,Mass Customer,No,15.0,3277,Victoria,4
4987,Consalve Ballay,58.0,Male,41,IT & Software Roles,IT,Mass Customer,Yes,7.0,2250,New South Wales,8
4988,Lolly Prewer,20.0,Female,44,Science & Research,Health,Mass Customer,No,15.0,2620,New South Wales,7
4989,Vyky Pegg,74.0,Female,64,Healthcare & Therapy,Manufacturing,Mass Customer,Yes,11.0,2322,New South Wales,7
4990,Kellen Pawelski,72.0,Female,83,unknown,Manufacturing,High Net Worth,Yes,11.0,2193,New South Wales,8
4991,Jermaine Bagshawe,63.0,Female,60,Administrative Roles,Property,Mass Customer,Yes,9.0,4209,Queensland,6
4992,Bryan Jachtym,43.0,Male,59,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,15.0,3356,Victoria,3
4993,Renie Laundon,44.0,Female,32,Administrative Roles,Entertainment,Mass Customer,Yes,8.0,4118,Queensland,3
4994,Weidar Etheridge,58.0,Male,38,Finance & Accounting,Financial Services,Mass Customer,Yes,6.0,2422,New South Wales,4
4995,Datha Fishburn,27.0,Female,15,Administrative Roles,Retail,Mass Customer,No,3.0,3079,Victoria,12
4996,Ferdinand Romanetti,58.0,Male,60,Administrative Roles,Financial Services,Affluent Customer,No,9.0,2200,New South Wales,7
4997,Burk Wortley,16.0,Male,22,Marketing & Media,Health,Mass Customer,No,6.0,2196,New South Wales,10
4998,Melloney Temby,63.0,Female,17,Finance & Accounting,Financial Services,Affluent Customer,Yes,15.0,4702,Queensland,2
4999,Dickie Cubbini,65.0,Male,30,Finance & Accounting,Financial Services,Mass Customer,Yes,19.0,4215,Queensland,2
5000,Sylas Duffill,62.0,Male,56,Administrative Roles,Property,Mass Customer,Yes,14.0,2010,New South Wales,9
4001,Chickie Brister,60.0,Male,86,Administrative Roles,Manufacturing,Mass Customer,Yes,14.0,4500,Queensland,6
4002,Morly Genery,47.0,Male,69,Engineering & Technical Roles,Property,Mass Customer,No,16.0,2113,New South Wales,11
4003,Ardelis Forrester,43.0,Female,10,Management & Leadership Roles,Financial Services,Affluent Customer,No,10.0,3505,Victoria,5
4004,Lucine Stutt,38.0,Female,64,Marketing & Media,Manufacturing,Affluent Customer,Yes,5.0,4814,Queensland,1
4005,Melinda Hadlee,52.0,Female,34,Finance & Accounting,Financial Services,Affluent Customer,No,19.0,2093,New South Wales,9
4006,Druci Brandli,66.0,Female,39,Administrative Roles,Entertainment,High Net Worth,Yes,22.0,4075,Queensland,7
4007,Rutledge Hallt,41.0,Male,23,Finance & Accounting,Financial Services,Mass Customer,No,8.0,2620,New South Wales,7
4008,Nancie Vian,45.0,Female,74,Administrative Roles,Retail,Mass Customer,Yes,10.0,4814,Queensland,5
4009,Duff Karlowicz,45.0,Male,50,Healthcare & Therapy,Manufacturing,Mass Customer,Yes,5.0,2200,New South Wales,10
4010,Barthel Docket,32.0,Male,72,Administrative Roles,IT,Mass Customer,Yes,17.0,4151,Queensland,5
4011,Rockwell Matson,23.0,Male,94,IT & Software Roles,Retail,High Net Worth,No,3.0,4573,Queensland,6
4012,Wheeler Winward,18.0,Male,48,Science & Research,Manufacturing,Mass Customer,No,10.0,3216,Victoria,8
4013,Olag  ,27.0,Male,60,Administrative Roles,Telecommunications,Mass Customer,No,9.0,2032,New South Wales,11
4014,Melba Spellacy,41.0,Female,38,Management & Leadership Roles,Health,Mass Customer,No,4.0,2232,New South Wales,10
4015,Mandie Feares,53.0,Female,32,Healthcare & Therapy,Health,Mass Customer,No,10.0,4053,Queensland,8
4016,Dukie Swire,63.0,Male,88,unknown,Manufacturing,Affluent Customer,Yes,5.0,2500,New South Wales,8
4017,Marcelia Monkleigh,24.0,Female,61,Education & Teaching,Manufacturing,Mass Customer,Yes,4.0,4051,Queensland,6
4018,Winnifred Beswetherick,41.0,Female,83,Finance & Accounting,Financial Services,Mass Customer,No,14.0,3040,Victoria,10
4019,Odilia Quick,79.0,Female,65,Administrative Roles,Manufacturing,Affluent Customer,Yes,11.0,2222,New South Wales,11
4020,Karly Willavize,63.0,Female,2,Finance & Accounting,Manufacturing,High Net Worth,No,12.0,2190,New South Wales,10
4021,Teddie Burchill,49.0,Male,11,IT & Software Roles,Manufacturing,Mass Customer,Yes,13.0,2161,New South Wales,9
4022,Gaston Dallaghan,24.0,Male,44,Finance & Accounting,Financial Services,Mass Customer,Yes,8.0,2783,New South Wales,7
4023,Otis Ottey,19.0,Male,26,Engineering & Technical Roles,Unknown,Mass Customer,No,3.0,4744,Queensland,4
4024,Tabbatha Averill,40.0,Female,5,Healthcare & Therapy,Unknown,Affluent Customer,Yes,13.0,2257,New South Wales,8
4025,Brena Schnitter,35.0,Female,78,Marketing & Media,Manufacturing,Mass Customer,No,4.0,4703,Queensland,5
4026,Rourke Gillbard,72.0,Male,11,unknown,Property,Mass Customer,No,17.0,4817,Queensland,4
4027,Dyane Burwell,65.0,Female,19,Engineering & Technical Roles,Retail,Mass Customer,Yes,7.0,2640,New South Wales,2
4028,Claudine Barstowk,51.0,Female,71,Healthcare & Therapy,Property,High Net Worth,Yes,5.0,4000,Queensland,11
4029,Blinnie Roze,57.0,Female,84,Science & Research,Entertainment,High Net Worth,No,11.0,4171,Queensland,7
4030,Rhona De Freyne,57.0,Female,45,unknown,Health,High Net Worth,No,8.0,3056,Victoria,10
4031,Sharron Claibourn,37.0,Female,62,unknown,Financial Services,High Net Worth,Yes,17.0,2280,New South Wales,8
4032,Brien Heaton,66.0,Male,70,Healthcare & Therapy,Health,Mass Customer,Yes,12.0,2470,New South Wales,2
4033,Sybilla MacCart,30.0,Female,88,Administrative Roles,Financial Services,Mass Customer,Yes,7.0,2620,New South Wales,7
4034,Mikel McNess,36.0,Male,71,Healthcare & Therapy,Unknown,Mass Customer,No,9.0,4122,Queensland,9
4035,Maisie Maddox,40.0,Female,27,Administrative Roles,Financial Services,Affluent Customer,No,20.0,3226,Victoria,9
4036,Arleen Casbolt,42.0,Female,48,Engineering & Technical Roles,Financial Services,Affluent Customer,Yes,13.0,4817,Queensland,1
4037,Farlie Petford,49.0,Male,76,Administrative Roles,Unknown,High Net Worth,No,13.0,2017,New South Wales,10
4038,Mitchell MacCague,38.0,Male,58,unknown,Manufacturing,Mass Customer,No,15.0,3190,Victoria,8
4039,Garik Whitwell,62.0,Male,44,unknown,Property,Mass Customer,Yes,13.0,3280,Victoria,2
4040,Antonin Britt,24.0,Male,64,unknown,Manufacturing,Affluent Customer,Yes,8.0,2160,New South Wales,9
4041,Vinny Incogna,64.0,Female,73,unknown,Health,High Net Worth,No,10.0,2756,New South Wales,8
4042,Colene Fishleigh,32.0,Female,24,Engineering & Technical Roles,Financial Services,Mass Customer,No,3.0,3149,Victoria,10
4043,Neile Argent,71.0,Female,79,unknown,Retail,Mass Customer,No,8.0,2024,New South Wales,10
4044,Corinna Suggey,51.0,Female,52,Engineering & Technical Roles,Unknown,Affluent Customer,No,9.0,2761,New South Wales,8
4045,Brooke Arling,56.0,Male,76,unknown,Unknown,High Net Worth,No,6.0,3027,Victoria,5
4046,Gipsy Ewestace,61.0,Female,29,Management & Leadership Roles,Retail,High Net Worth,Yes,5.0,2034,New South Wales,12
4047,Sheena Kybbye,61.0,Female,14,Administrative Roles,Financial Services,Affluent Customer,Yes,19.0,4852,Queensland,1
4048,Jobina Gobourn,23.0,Female,85,Management & Leadership Roles,Unknown,High Net Worth,Yes,14.0,4305,Queensland,4
4049,Gale Disbrow,40.0,Female,59,Management & Leadership Roles,Financial Services,Mass Customer,Yes,17.0,3741,Victoria,7
4050,Thaxter Kingsbury,67.0,Male,12,Engineering & Technical Roles,Argiculture,Mass Customer,No,20.0,2067,New South Wales,12
4051,Heinrick Shilstone,39.0,Male,60,unknown,Manufacturing,Affluent Customer,No,10.0,3174,Victoria,8
4052,Taylor Steuhlmeyer,18.0,Male,62,Administrative Roles,Financial Services,Affluent Customer,Yes,5.0,4017,Queensland,8
4053,Griswold Kelsall,24.0,Male,55,Marketing & Media,Health,High Net Worth,Yes,11.0,3805,Victoria,7
4054,Odessa Mc Andrew,36.0,Female,97,unknown,Property,Mass Customer,No,8.0,2232,New South Wales,10
